x,y
40.93842195806331,10.643276468960428
59.526896667701656,26.044245731492488
51.34736894255258,15.92970900300666
56.22874427025922,1.8185488062813695
63.83505282543105,6.375693446936535
54.80872622700988,21.013114771989617
52.69871592559012,-0.2778486160302138
58.43927308936599,28.718393686550886
36.210278196786845,18.577196561164957
55.18641179926415,26.368585508277217
46.173420149966695,32.356283945390395
61.952722138385205,35.64562715803919
53.13298583850986,39.82126499956343
45.008677956634926,21.97840036886168
29.10656916468341,41.936221285852156
35.797902175514956,23.494479940158712
61.827570694683054,18.872831210333935
50.99073701554145,45.97875038935946
47.178004021772885,28.883991853544156
54.48201157715892,14.077997199486314
56.54847261697774,28.607290429819567
68.28721824169823,-3.2648813420594918
52.48651333925453,22.40538342286883
33.379307534570565,10.376164585613513
58.51645432566921,31.396720938053956
49.17724129599987,40.63692556463434
55.430343756705405,30.52919592331795
53.44542204256799,39.83711242421246
56.658237264606534,5.598123359826083
70.0505509845239,-5.867068282084895
56.66526634864684,26.544870593787145
37.02343635070597,27.742539129180745
38.173136959016595,14.43267068180098
53.779661393650656,35.4968345133401
51.10672077656783,21.528806957646054
54.71859507722847,28.365891421002722
60.95244078268494,6.533917402415408
65.11186332083402,26.390301519629354
51.29474162534486,22.542400987508262
36.588820046605335,12.766581684686436
50.84783258122058,15.018692078432029
56.76864305629612,5.338843388376023
41.19915879458972,7.458378881661917
54.422218974230574,25.192665738956084
58.804503639271466,19.629180360590357
40.856501740674226,21.118111737548038
60.944199031766146,11.401513004559385
60.1485283005659,15.462440047317674
55.739155016173676,40.28708665861961
64.81641799971347,-3.2297023213804112
44.13348143323384,10.906784402626888
41.34527632929525,11.27316627889927
57.4362127455287,30.366955786441807
56.658446326036646,18.622530212893246
48.638240283660046,43.59659878306435
62.13036802328382,29.55367090218436
61.379294697481505,29.930106823869224
57.72007084167449,37.768885487089435
49.00231923307042,30.108042069289603
61.003713594592334,45.26394933568368
49.982399999522954,29.83340488180371
45.944802293684496,11.234963042096814
56.18797155698351,22.39266352080037
53.460378281221274,45.32140063628967
54.54716916589771,19.69223603643385
60.64383806965706,15.301429669048026
53.25780334197182,1.3277152286124703
59.50274318243142,12.983392393920312
57.42566532007734,25.080592198003227
54.25323057561816,1.8838746095183039
38.583010063164124,27.722163510441977
64.80802043926244,27.658085280926574
49.64162732777173,30.48152830229766
52.248542889963055,32.25172454318579
46.036486133188355,45.312350652748705
51.16901682551026,36.96332216443308
66.64462042712651,-0.6000570892928587
58.98315549291979,3.32470317946145
60.074955728700644,16.157163692127945
65.79959317210725,17.618454811372086
58.156823511897976,34.85106148886159
56.24897257794353,21.360304141940528
60.903526043833246,46.0786809560877
57.68638935480221,37.14734427468756
26.894949591568903,31.102955324995474
50.567981779173984,32.183408276005295
57.27822839304554,38.15401732914809
53.02081967605945,29.152306967489743
54.6827875232178,24.279354128391894
56.51649835132631,23.24454797978203
47.64328946375898,19.14623157521345
36.72038187092553,26.774259955398954
57.510085021665795,18.58766195003971
53.28000101697564,23.154998790975526
50.1637763991955,30.62952563593039
53.268579082223326,0.45084735746827675
67.72368687885088,14.298058535765591
62.24290236046371,33.06583407852639
45.727591416617486,30.348250994000576
57.287825203466426,32.74141283164168
52.04422903227652,14.358186618349494
51.58486128500155,28.235856385991298
41.64720816235689,10.587130908500246
56.49573727093776,15.877150453152577
37.0960219766792,18.594484655154837
43.91948621935404,37.204849863748336
55.82798158289602,16.110118890165264
59.82233111100879,7.4788507692436355
49.379894616785286,31.195133958719435
62.66010606623508,7.381732627670297
35.159656641151244,33.88204107828304
58.94227496119706,25.238312666476542
30.721816136283802,37.445994504438495
51.538221588558976,28.391562392227147
57.87449082568157,27.955492637765506
59.70373997599437,33.93605168587301
44.56392384248815,24.55810775560228
52.50890444086474,33.84789939764699
60.87483070553823,17.8651018044801
45.57816319808598,50.477012265642784
61.604958347609724,10.906749849975713
59.49777333463145,3.855698723347997
58.04680902484216,35.40032023498548
50.78626230695115,21.260480918290774
35.561651470681475,10.132321935957664
52.97935487850433,38.85392725760431
68.67034351258596,-7.430783978786979
43.175288954487094,32.41558175459259
41.03554029045808,29.155690120757168
49.91529409144449,14.943861204785224
39.97481962446831,15.952926588411856
62.56049442690897,11.141752270135445
58.33683828377897,34.203287590155
59.878034531544124,14.636707909606006
51.99681823081109,10.196853709939782
43.231579101162275,37.330795902719004
55.53174922559772,10.392918121652484
37.03656096528517,23.178537397477402
48.62675500870284,40.22828408270587
55.74927127672353,11.010883441777409
41.6675360181789,10.926165274000505
42.80329237948607,24.884087866954708
31.886269658898144,31.283296782406424
56.012742328779595,26.666745074900447
62.707281471416174,25.261413679231307
51.07171632938334,17.774225409048825
54.76779612491519,17.93505046854398
44.06649245949851,10.656908537275282
47.181201119109666,52.00143187094321
53.00755856712466,30.00181747714985
29.618224397117597,35.913126929283784
54.48403235015198,21.63664307600366
35.88513816890083,27.49069885024443
52.520001659904985,2.7882946784564977
57.243953921870364,41.41194672752306
61.36481693203528,14.045983478716577
42.11195030936832,25.91639238412916
28.29418624130921,29.33356437665553
64.68005217615331,32.34417138869803
55.080771239472185,24.054698975657704
43.79809668547024,28.87661608713645
43.25735262204769,24.68008041135018
68.30986237555142,-3.8696150460786733
50.91378391119661,35.22089676916204
50.64408936626291,34.63797166130375
59.07424843133109,7.4399786391622165
56.881063618706854,19.016768413624998
40.70628224999592,4.794287919371795
48.720610100683636,31.07650677873611
62.34681324804522,6.395879930919362
56.264145405412435,28.37912250781184
59.173170677117554,11.665898734752368
46.574726291285714,28.46371609983755
66.74988277796444,26.131602951915458
51.13844693437729,7.876605097914801
53.44335283507368,6.580663120731525
53.82012916767051,42.52520868064474
54.46690636421166,29.291984766505198
48.87865355383104,27.674678111019876
47.35659745302225,9.64820685041555
55.027103030065035,29.16581211913915
54.05715208456296,20.042916329126207
47.26031634934076,44.309762177157246
53.1236029253431,39.55166164677766
58.05239354733846,28.98125348842655
57.80797763182701,22.423784428406176
43.966834271932015,34.83852948880899
60.00246433500193,7.765489724760054
32.9324906679427,34.876804083714475
36.901851039058805,12.487213535437125
42.85829412759908,34.22678030538291
66.55018273242864,3.9601156376563247
33.84222180188393,7.424558888312093
56.56993891670173,14.33410844234666
66.00682301782102,6.689003849388297
51.221570149162616,17.19460184037833
66.47188272382446,12.228926058461596
63.97364861715952,30.762665923180922
63.067021548070116,25.930177854459796
45.43077637390618,27.383041112769686
47.11627428747055,25.977985338772417
60.01347414460942,32.14661506334051
60.356812282045816,16.990131255809644
48.107508245639906,20.011186365121908
33.455359509917535,32.49088824208901
49.957041664461194,32.13127394888748
54.14554611982461,14.485061619701158
67.27160002668354,13.20316518236672
43.55121064828733,38.64105968337045
58.11649831199168,21.20097236613525
53.8536543958611,15.486251018133153
49.81337913078703,34.35453979763489
46.1331371416002,31.25927450382861
36.9457915121006,22.284840428252267
50.80089465523576,37.58780989079644
43.658394732891345,39.85823531665021
72.10765211803468,-7.313082796076718
53.805236681909456,38.72826036949528
62.287309342083866,6.057225121430121
60.00644585673895,8.167734829313124
46.45810393862975,76.35912777376406
57.678357072896,37.470729280248044
53.016006356055854,16.807190833881997
53.99655085883512,23.01016727006221
35.12946219537429,34.679975028488506
30.78229146166052,31.9845692399361
49.666519163571046,31.306771123421225
48.44138412208941,20.154915894691882
51.192761334713396,31.291760456272335
49.22565218100663,35.84513165774798
58.03369324349294,36.80370413591581
61.8228734575377,11.215488416066313
41.69033394910406,24.57729276149508
58.819463279908675,40.331151144279474
66.5243974054203,13.194060957825911
38.1224465560855,17.961440310590785
34.925336576904215,35.128598597696154
50.40724025116487,15.971402404554508
55.880636227054616,27.685936916640433
43.46348157821573,10.627988708510397
51.71188511182686,28.071335419576904
57.871682770067785,36.68010541520132
64.85099676978005,9.249565117622799
54.72502052727494,39.093270419748436
59.411211246636775,24.52844399021304
51.829794740491025,36.05285890572079
37.96523587825832,15.773349200432992
59.64354716649387,7.790397988750323
54.478613896319764,23.83581990669153
66.89644034873692,15.992481656852235
61.18434264077343,30.53906869998093
46.645286547536045,31.44881465340216
52.1991550768188,14.719384272228067
66.44128291694095,6.636954705489603
61.15859273832002,29.07439502500379
55.54763990770808,28.229782779038793
47.837276542264824,5.547219813591334
52.39698314316081,29.286335546661736
58.94241843400586,6.138037691807067
37.961960370854605,18.76145492957088
50.666544435403345,29.553863856546663
56.31783205130633,24.58850369544931
59.114016535692535,31.214383848295043
48.166000310486325,22.67835114360312
44.55481884163617,35.785236065339
46.41683756403968,9.302484113623098
49.06671634987636,31.266784358603868
59.64874839461853,25.192858470502856
51.01210250909148,35.4483990316164
37.47041989658324,18.18824229276088
55.31423230513593,9.01765382785647
47.39503670313459,6.71045834535482
52.957034831427706,23.700145676551564
45.17149049577073,29.62929314376247
56.32098552141873,9.774581677102615
36.228084968854,32.77054038952669
66.42253551565304,29.27916231711079
52.50291150637805,29.648585513624045
53.90677475754244,6.0134047060754
60.47565317863887,4.152095670151131
35.66006118117703,21.180984467309894
35.665946212763494,18.43414632201933
61.216296317662476,7.854755694136152
60.84910287799172,44.65200709298361
56.57079211043714,24.991942522870815
46.51535480104716,28.29109674360007
68.85994205781412,-6.927623817315846
58.22238685986795,15.966741539955226
53.73209562077697,24.095241275480138
36.31284481007369,32.353438646739896
56.70631881057853,27.065714022259275
54.41553983992349,27.86319373860419
68.67162028278501,5.554859259778855
65.79430655127372,1.4269677182605396
59.19989976060644,1.008556488908157
63.05523407014899,7.743749010754312
59.3883455520738,16.526697389049254
58.30368982236674,21.4265578129789
51.37341613561216,28.564082768826886
59.9896121670638,25.62955025956647
52.61088147523832,23.05246467774601
57.5168275645205,21.821381797968886
54.84516078639336,13.67565526922225
54.02212386301123,28.64513438024649
56.42757523543776,42.13897116227811
59.89182356566178,6.52336426631276
50.87057736012541,29.851828643087128
54.202544892179695,38.59335828829116
71.88839269104619,9.84410426927119
25.857299617564166,41.36955728817258
42.19232754181647,26.494855562942515
56.45996883591181,25.37859161488629
57.465919219082195,22.356232811512594
52.23737738710292,23.66299106210585
35.64108310963635,5.8013291022868145
65.6755043476419,17.59540590553935
34.12416236081797,35.011709467781344
55.22003695154996,24.198617978672807
49.24200086793851,29.16215535976594
61.57989118432086,6.798342836510317
53.573973563260076,16.398628526841616
41.85408998329188,29.84080646801266
60.21800642060258,26.036502977163718
66.94020126096103,7.4830546384722885
55.819914345384134,27.657252832569586
51.87624947425731,38.44537958213436
60.096748369549815,32.61779321994008
46.923892834484455,27.93735071813017
56.1565579243275,10.839127603969542
58.06781510161281,23.892395821182955
37.51242528166458,24.099984013381107
55.22053666479097,7.274191958199441
67.34478684202597,25.64226480250107
48.30655062871068,21.84820523517558
47.44651742874523,28.332115407377252
52.582193535410724,33.01310840250623
44.84905556175128,26.473629966819104
59.184506124629394,37.13572038394913
52.90411617522945,27.18703284259898
60.84897437239696,10.534452265683768
66.90059479495733,13.856652589569611
68.4021428011769,1.0951230610618035
45.177311960685444,24.13742070277192
57.99387837232766,37.0643317513825
55.0780149381819,43.235020714430654
60.47702907271355,32.640081267871714
59.65923954092824,-2.2718628057932944
28.03277356478311,25.109636411058045
59.72050927281723,35.23323372204655
61.486246127458315,32.021984329382164
67.50196656130002,7.805768508276046
32.77619309648971,30.2727189676048
62.79213053284111,13.788346944031126
52.992142425910416,18.914320341872905
61.69052808398562,29.52048926407881
56.2814654456557,17.954142316020572
55.20922899925331,40.01653171326024
57.1227986201485,9.472341371350415
49.565004097235786,31.52261859812748
49.91099566689437,17.264277636421546
42.65840577325936,28.225712851176844
64.78224100428123,24.879194902503247
58.75166280711463,4.452952291129283
43.98487266630511,18.462154261600908
53.072102446518706,4.806892376358445
47.695625354310366,11.235817220369425
45.10762179027881,37.9362098159418
42.29770751584064,20.62021211119399
66.81310139938262,15.357612529242097
38.11544267041346,17.842068958081462
28.539616883422184,30.6754600668039
46.030892096483335,13.144505458373484
48.99869713243514,21.80428761125126
59.55190883579382,6.007612718912982
37.08806350424182,19.843709628556198
52.27429506512252,25.200214797252844
57.1866441505089,15.929957610024598
51.56082203431154,31.231352347499882
50.757455105440364,40.06552116605143
53.294294359463294,18.088732681064894
43.595209464498325,33.229846660864524
67.15133093411349,26.97205657928714
43.41646247661847,39.27529127897001
49.31083184906022,35.31832928428162
51.55397950501584,13.233373034953098
66.40528695151286,13.123530543697498
59.73184988096248,25.514233606940937
64.08884534101378,30.872786109280817
53.65407499438905,13.191256916378476
55.171921789075306,28.81866697286804
55.127367204515984,26.36273517960022
53.996076587933,15.088445140702772
57.36009792160526,30.836109057846
37.94190123893769,28.797343851721074
36.05843695101353,29.103347877804097
58.612825387942806,31.98422415953533
42.306859775836514,10.680195610260306
37.864973365241205,15.148574460017214
60.13355868628017,36.15318385775081
63.06551080284332,21.429972984717878
64.26746339346248,-2.4019973562683683
50.086548939206025,7.534122846800964
61.52215469354651,10.026696171411203
51.255469830788805,29.697016979180464
49.77738958334385,31.267818872889702
58.08338817186683,22.454459021120147
61.3010241826628,39.88010556416724
57.35519925557164,0.7080489296141318
44.76451778074317,30.803666188160566
58.55360570055965,21.52382430733543
46.73415025003874,14.709106491511234
32.90679779839172,36.453919773643854
49.08020848723528,36.04432447096609
49.28646856511183,26.52392459572397
46.81620562475636,27.725354157450006
57.649964340484566,13.966318219462199
51.04491836463863,30.584171952158144
57.73739153960726,24.667210965854647
54.55832380158998,5.623825681905895
64.59587660315873,19.28835149752772
57.87900873801464,19.59800579746284
44.552388419881915,29.172418845577813
56.40865344158227,14.435369734761489
60.720676649137154,33.749477363283695
35.80964828456424,27.778539560899244
44.12056085460658,21.704782666595793
49.226270330939414,30.250258769408912
42.482570937142135,79.33843543332591
47.946079584281144,12.893636060123585
46.48692756422237,24.011151501427367
58.009342045162455,37.09543702353152
55.43838424040752,29.16393828212484
37.36630797097006,22.580007584507943
58.244613308284606,21.462677018931938
69.44310301634296,-8.873786598210943
33.22200732523628,34.96550972817958
38.41901463532525,29.641469874849076
44.674483038416454,10.049160681715719
54.70093839032679,18.20829098280456
35.72521146247112,9.661602639263549
48.49101395442882,42.36174367259517
52.99965503554126,38.67827649704251
53.53526292229295,28.13320566911646
57.36885559045883,29.732368906858216
65.33520344260458,-3.1787842813776837
54.734709229961396,29.0590831490449
58.72977493988533,39.21384721094416
55.18404951495076,13.468716362549634
70.33194233751634,-8.06005150281709
50.13066079610052,18.562260408569163
49.37157313461592,40.69213101064076
70.56863423409207,-7.239106100735675
50.789765948876074,19.79728202398664
65.51111811450028,9.919115407117618
56.242278153927565,5.2408014807688375
60.47599149490172,16.177459687555398
50.61583275466745,36.83531955544649
68.13468684224236,-0.3791477446336756
58.03134537227879,31.17559689895935
48.322534522492894,5.370063672536064
53.09523566917037,33.77686080269115
65.05255964926752,19.05239197661269
49.709484485974286,34.57582870020367
51.241667273255466,34.42795779754595
64.65723196923307,31.16661007942917
49.69483126903961,3.3990835327313422
25.666734641338234,31.674879635628436
49.325778314970215,37.07791323793004
53.613911011226186,37.63357077248317
43.78671487553916,37.15094818699402
62.71345266178321,33.50156047215198
27.612660905677803,24.885191528065235
69.75928418151685,9.698861799561392
62.6900150331369,6.350802448837871
43.27249076680542,35.63283725619511
63.02881199428596,29.233461275194102
48.19580398779312,20.05898814353044
53.40822615822799,36.94269037985976
32.656644652907964,30.751200632269892
53.382076119338336,25.632167522408047
59.79906280902831,23.49534679795031
48.02414731555283,28.30557045514915
54.77530387876679,26.284882311833552
38.01516614073083,18.409424911476812
65.41759228613557,26.925093233785386
52.95191108590933,26.15743845557562
62.28404082679778,17.836305409211505
53.51848050887352,32.62049512117043
53.000284807563226,1.9937223970709135
60.88626104505376,25.052462646934956
70.8134131660569,10.035924465788435
37.2642889480331,31.51320901383532
43.86859714921259,75.07035713225639
46.53113080645992,29.23344573522483
52.65867248508622,40.679823636589816
51.37687049485574,33.24497697222399
44.89615135280621,37.25815904336295
68.0427485894276,14.658739341294886
54.88702697102351,23.8221391281672
67.43217894439888,13.406057381922714
67.65513101954886,4.024366561388779
38.727586862893425,17.47535960072127
65.90408260394753,16.380287691580747
60.743863377361045,9.833966370598658
58.29144717252317,30.023371316221585
53.61968406956619,24.159755852847915
28.47687268217701,22.89500160072903
53.941295799026,42.945188952762685
55.01956439646924,17.408161449493743
52.055189573625995,21.030494908093843
47.972035365880195,44.61531603691932
53.44233492349648,31.26626840455053
43.28785696251561,25.462314181148614
62.568429866631064,26.35889442175396
44.65797583534031,21.93962326852888
56.46239539744929,25.132952963196683
50.96897811659927,21.067296523493862
40.527962998801605,30.6698660483026
47.577351990970584,51.62738910153294
52.41305400429749,28.465181258744366
61.312177063344954,14.609943761659876
56.29079294133543,10.066141167830601
68.09836598890217,9.461312836482223
57.082452152846706,40.134246918494306
50.38647372917134,46.2118971576753
56.14907102745502,8.123563062678015
59.90882211909144,36.89742824252409
64.98428766317824,25.38511838352956
46.8402544288059,32.02825679454041
51.32754990953612,44.82370887449143
65.38062597400678,1.7135145486447678
43.81546591843406,9.83496652057434
61.23917783260368,20.906615205656614
38.18682267226601,28.165050426078928
61.457890593692944,9.82580067146885
44.49955840364378,18.400009041389726
53.850374460323,40.854747886933566
66.65044897519701,27.447518936589056
58.01795278268543,25.031796695149797
51.02190264619626,35.80555408242995
43.26379090242445,27.868437797482194
36.18926111966028,30.696841252985855
52.82457942466687,31.920216674206372
34.543263524532,35.15351163112011
53.60924815233481,19.057640206882873
32.48135097358121,37.593386685879196
67.98289111695165,0.42806357725511723
48.8200414435596,42.858507214654544
56.36770993124108,19.996155076224525
45.8030226635042,28.29389390989317
56.72948910098494,39.62896372428441
60.4003630965407,2.691428506855248
57.35030538166405,25.091077163877678
55.114404824656795,28.581339308408072
66.61630594624364,5.29651765212103
59.64883902463353,35.57275697154253
38.70725383084836,17.185384784122643
48.225243275582834,74.26647022153858
47.869807606484116,7.991468944620035
67.14174628461072,1.5912452954589804
34.167134246077175,36.5609269518807
42.50189702028505,10.339716462404159
63.129319386517665,2.5263418499445316
47.977729626003516,28.202757191319396
44.79080964805063,33.47523060035493
49.29537952072383,26.47899393974793
53.47156369303982,23.111341126052256
52.732510698459514,27.53097434014228
57.8752919175145,4.144997252992324
43.9794438871965,33.78685823155093
65.6298504348755,3.115088462434861
47.6748529302702,17.49906757557099
58.81412901783991,38.195553410720734
60.05887185171472,12.054048502770202
50.43198479906401,31.306237966525906
60.08636827071074,33.93258373675314
54.37039416337934,23.79213718557322
62.65000626325876,33.262894884836086
48.047734512870036,26.648125645241784
54.26573523841876,30.31909329252785
49.09017424114679,42.24011563195834
42.40604894240356,26.59225117128754
50.48946388227281,18.36623216096199
41.362029346497245,6.763466538981383
44.178884167139124,35.85112626233528
37.70621380568859,21.65137051285718
44.65876266470708,30.16176376481009
66.09576693877072,29.040680793960675
59.24372740732381,20.38225813920598
46.33432043139757,29.13510334907026
31.41690551752679,32.26095205951639
59.35304464193006,19.787226678955953
44.978573031040426,27.501280279517704
60.81361096980122,20.098141378252404
39.11745215895413,32.17948039113648
45.53716976515043,32.86094210137063
52.878298133486425,16.987467673152956
63.53645360955585,18.79340586737766
56.69852503287013,24.23255968908688
42.871689840855865,24.64103545590501
48.43871210253284,30.119077618655798
36.802505029396656,22.14539736566606
58.24046871162538,30.975553379926723
50.65349138568427,44.23885878069019
60.65725639845812,42.51289090278377
57.404812855098015,19.795890506130377
59.271850634397715,22.428123649391264
35.7194411393323,18.78110273484196
34.2735064766222,7.256437300410198
54.39371899912686,43.34709568777349
59.62054192807349,27.297666191281287
36.5442717102647,27.687465219116028
59.40090102583817,26.207861810556007
52.25148755474396,33.969440661459
35.57230279934505,17.17453673941327
56.672640780835046,30.5273389860499
59.56540680107742,13.681943082937735
53.30423737421186,29.054542182987817
44.496162891336276,34.4289589610114
52.43309065028102,28.804573867346427
51.79081066351529,21.378785902926122
61.63859073272922,34.8493664142632
65.03486030914094,-2.8136194931738836
50.32438019101467,30.885732938258165
63.21819544326703,30.30929793841237
54.02276924247137,24.652296100174862
58.95076544014733,19.158414545904275
51.174054359353036,21.267863442500836
49.31885199601521,34.28211703282555
57.74760020664227,21.7432844510875
53.25461372443509,24.533533539258027
59.005649695176245,15.911948683381496
49.033258345505025,7.314684083971503
66.92303084508522,5.506302499960389
60.11012253038206,15.75097639749468
28.248587812459117,23.29787120870813
48.2049661018175,23.102204709619095
42.54586517812685,26.66041524120243
44.37816180739302,27.516865540368347
31.846522490001984,38.34415003038423
42.21459256735815,44.9355579621607
44.81801099487307,78.32255093887811
40.53779694952598,4.286919601929611
51.07919024084006,15.946370377095022
66.29589681389379,16.21557087475822
52.55672903771337,25.893855792823683
52.25713556880555,30.850863030585643
52.769242171609484,24.391009783932592
48.84505861149772,22.712622895360518
54.05375179286211,24.086373840515073
54.765889049417375,14.171681878168405
45.4233798501062,28.802605373003445
70.7436733307739,-7.519178095861534
52.696132981502785,22.907619735019882
49.002749358431686,38.76267318452945
43.05344507778347,29.027869989712986
67.13528928604089,26.6685371026525
42.07529719162378,29.79584594563246
53.52546298180862,20.10958943227806
58.76086567221333,27.108760605080874
54.721503346666644,29.136551201873758
64.64684844122569,18.854114157772145
50.394005018239,34.186474660457016
41.08743085525706,21.254463452881854
59.28183299371075,21.035401334744257
51.95336487677453,28.965945603144075
38.958366109159236,6.56949384242111
46.691874832451,12.752821351461446
52.08807270697243,24.678158193034925
52.527896440151935,28.693411153073814
57.09132432057998,40.37709631975641
57.658872851032775,33.37389008135498
54.636040542897554,-0.040105382382805865
54.231355333034685,29.11220785768283
56.07486325434271,30.16199195109185
45.77896333450851,12.97108702456576
54.25376435866151,25.103559255392664
38.41154237872669,22.082226063236796
57.68054860983245,38.04061553646623
46.2679389903606,37.70539829608378
31.069790129108615,22.230821857823393
67.11637324560557,25.181190420022478
52.81635440706603,19.394950882205787
50.39264568140977,17.54955911604726
44.753729697461615,24.01646921046567
49.39543331097766,40.0333590512644
45.35857799727554,23.20829098412799
46.427825423582654,27.211417393295488
34.28174645859393,7.577384396873894
49.352634104115545,7.924233849039203
58.37783881383794,29.100626453459206
62.631304771838195,4.878686349475386
63.932920602270876,15.313724654536458
58.985800147107064,39.59774622885632
45.00634927785554,30.41971597525864
50.32517261368781,2.5593084181534813
48.44811734332367,22.306369792457573
58.7748013335603,38.172176494826964
51.048703592716,13.93651552757791
49.23363255641446,38.315846090995194
62.93676815452531,6.90793802394374
36.8208718690248,15.878132914970584
49.980274961894466,5.1097860877873025
50.84561137620835,45.17736005459114
53.783659036421675,22.39585901220307
34.96084152257001,33.4603398341627
68.74441368434188,12.729269720599314
43.03534926025741,38.449738592399235
35.37682959420967,21.557210519365743
58.58095400228755,25.643668474074563
38.59027423415313,31.913865131268064
31.651876778936288,37.00042591988502
46.58010486659236,27.501143372205643
60.43855105679081,8.634142947411572
36.43754820594331,16.656850396509974
32.90263903568467,23.614100508284412
45.45496450744493,30.426561370771818
46.78004960093732,19.47484020681096
48.39476167094124,39.85777159268635
53.249371415547586,27.42766651587057
71.08522253263686,9.388832176544165
51.06772125425145,34.380184852894864
49.3951052253803,15.281468576664414
53.121303620013066,44.01139578943392
52.704361778604415,23.568485801741843
61.28660325233467,13.043455154081185
44.70617913747884,31.033869018384273
37.33463510772421,19.965135006941324
44.56620063427356,23.04253224486454
28.0987610533732,22.39029443970309
